language;allowance_id;theme;group_by;financing_category;financing_id;financing_label;financing_year;financing_type;budget_or_final;donor_type;allowance_label
fr;1901;allowances;alphabetical;Financement des partis politiques;9;2023;;party_financing;;personne morale ou société de personnes;Donateur/trice: Die Mitte Glarus (Kantonalbeitrag 2023), Acteur/trice: Le Centre, Bern
fr;1902;allowances;alphabetical;Financement des partis politiques;9;2023;;party_financing;;personne morale ou société de personnes;Donateur/trice: Die Mitte Kanton Zug (Kantonalbeitrag 2023), Acteur/trice: Le Centre, Bern
fr;1903;allowances;alphabetical;Financement des partis politiques;9;2023;;party_financing;;personne morale ou société de personnes;Donateur/trice: Le Centre Neuchâtel (Kantonalbeitrag 2023), Acteur/trice: Le Centre, Bern
fr;1904;allowances;alphabetical;Financement des partis politiques;9;2023;;party_financing;;personne morale ou société de personnes;Donateur/trice: Die Mitte Kanton Bern (Kantonalbeitrag 2023), Acteur/trice: Le Centre, Bern
fr;1905;allowances;alphabetical;Financement des partis politiques;9;2023;;party_financing;;personne morale ou société de personnes;Donateur/trice: Die Mitte Thurgau (Kantonalbeitrag 2023), Acteur/trice: Le Centre, Bern
fr;1906;allowances;alphabetical;Financement des partis politiques;9;2023;;party_financing;;personne morale ou société de personnes;Donateur/trice: Die Mitte Oberwallis (Kantonalbeitrag 2023), Acteur/trice: Le Centre, Bern
fr;1907;allowances;alphabetical;Financement des partis politiques;9;2023;;party_financing;;personne morale ou société de personnes;Donateur/trice: Le Centre Fribourg (Kantonalbeitrag 2023), Acteur/trice: Le Centre, Bern
fr;1908;allowances;alphabetical;Financement des partis politiques;9;2023;;party_financing;;personne morale ou société de personnes;Donateur/trice: Le Centre Valais romand (Kantonalbeitrag 2023), Acteur/trice: Le Centre, Bern
fr;1909;allowances;alphabetical;Financement des partis politiques;9;2023;;party_financing;;personne morale ou société de personnes;Donateur/trice: Die Mitte Kanton Luzern (Kantonalbeitrag 2023), Acteur/trice: Le Centre, Bern
fr;1910;allowances;alphabetical;Financement des partis politiques;9;2023;;party_financing;;personne morale ou société de personnes;Donateur/trice: CVP-Die Mitte Obwalden (Kantonalbeitrag 2023), Acteur/trice: Le Centre, Bern
fr;1911;allowances;alphabetical;Financement des partis politiques;9;2023;;party_financing;;personne morale ou société de personnes;Donateur/trice: Die Mitte Basel-Landschaft (Kantonalbeitrag 2023), Acteur/trice: Le Centre, Bern
fr;1912;allowances;alphabetical;Financement des partis politiques;9;2023;;party_financing;;personne morale ou société de personnes;Donateur/trice: Die Mitte Schaffhausen (Kantonalbeitrag 2023), Acteur/trice: Le Centre, Bern
fr;1913;allowances;alphabetical;Financement des partis politiques;9;2023;;party_financing;;personne morale ou société de personnes;Donateur/trice: Le Centre Vaud (Kantonalbeitrag 2023), Acteur/trice: Le Centre, Bern
fr;1914;allowances;alphabetical;Financement des partis politiques;9;2023;;party_financing;;personne morale ou société de personnes;Donateur/trice: il Centro (Kantonalbeitrag 2023), Acteur/trice: Le Centre, Bern
fr;1923;allowances;alphabetical;Financement des campagnes;8;09.06.2024 Loi fédérale du 29 septembre 2023 relative à un approvisionnement en électricité sûr reposant sur des énergies renouvelables (modification de la loi sur l’énergie et de la loi sur l’approvisionnement en électricité);;campaign_financing;Montants finaux;personne morale ou société de personnes;Donateur/trice: WWF Schweiz, Acteur/trice: Fondation Suisse de l'Energie, Zurich
fr;1924;allowances;alphabetical;Financement des campagnes;8;09.06.2024 Loi fédérale du 29 septembre 2023 relative à un approvisionnement en électricité sûr reposant sur des énergies renouvelables (modification de la loi sur l’énergie et de la loi sur l’approvisionnement en électricité);;campaign_financing;Montants finaux;personne morale ou société de personnes;Donateur/trice: Volkart Stiftung, Acteur/trice: Fondation Suisse de l'Energie, Zurich
fr;1925;allowances;alphabetical;Financement des campagnes;8;09.06.2024 Loi fédérale du 29 septembre 2023 relative à un approvisionnement en électricité sûr reposant sur des énergies renouvelables (modification de la loi sur l’énergie et de la loi sur l’approvisionnement en électricité);;campaign_financing;Montants finaux;personne morale ou société de personnes;Donateur/trice: Clima Now, Acteur/trice: Fondation Suisse de l'Energie, Zurich
fr;1926;allowances;alphabetical;Financement des campagnes;8;09.06.2024 Loi fédérale du 29 septembre 2023 relative à un approvisionnement en électricité sûr reposant sur des énergies renouvelables (modification de la loi sur l’énergie et de la loi sur l’approvisionnement en électricité);;campaign_financing;Montants finaux;personne morale ou société de personnes;Donateur/trice: Oak Foundation, Acteur/trice: Fondation Suisse de l'Energie, Zurich
fr;1927;allowances;alphabetical;Financement des campagnes;8;09.06.2024 Loi fédérale du 29 septembre 2023 relative à un approvisionnement en électricité sûr reposant sur des énergies renouvelables (modification de la loi sur l’énergie et de la loi sur l’approvisionnement en électricité);;campaign_financing;Montants finaux;personne morale ou société de personnes;Donateur/trice: Greenpeace, Acteur/trice: Fondation Suisse de l'Energie, Zurich
fr;1928;allowances;alphabetical;Financement des campagnes;8;09.06.2024 Loi fédérale du 29 septembre 2023 relative à un approvisionnement en électricité sûr reposant sur des énergies renouvelables (modification de la loi sur l’énergie et de la loi sur l’approvisionnement en électricité);;campaign_financing;Montants finaux;personne morale ou société de personnes;Donateur/trice: Solarspar, Acteur/trice: Fondation Suisse de l'Energie, Zurich
fr;1929;allowances;alphabetical;Financement des campagnes;8;09.06.2024 Loi fédérale du 29 septembre 2023 relative à un approvisionnement en électricité sûr reposant sur des énergies renouvelables (modification de la loi sur l’énergie et de la loi sur l’approvisionnement en électricité);;campaign_financing;Montants finaux;personne morale ou société de personnes;Donateur/trice: Schweizerische Energiestiftung, Acteur/trice: Fondation Suisse de l'Energie, Zurich
fr;1946;allowances;alphabetical;Financement des campagnes;11;22.09.2024 Loi fédérale sur la prévoyance professionnelle vieillesse, survivants et invalidité (LPP) (Réforme de la prévoyance professionnelle);;campaign_financing;Montants budgétés;personne morale ou société de personnes;"Donateur/trice: economiesuisse, Acteur/trice: Allianz ""Ja zur BVG-Reform"", Zürich"
fr;1947;allowances;alphabetical;Financement des campagnes;11;22.09.2024 Loi fédérale sur la prévoyance professionnelle vieillesse, survivants et invalidité (LPP) (Réforme de la prévoyance professionnelle);;campaign_financing;Montants budgétés;personne morale ou société de personnes;"Donateur/trice: Schweizerischer Versicherungsverband, Acteur/trice: Allianz ""Ja zur BVG-Reform"", Zürich"
fr;1948;allowances;alphabetical;Financement des campagnes;11;22.09.2024 Loi fédérale sur la prévoyance professionnelle vieillesse, survivants et invalidité (LPP) (Réforme de la prévoyance professionnelle);;campaign_financing;Montants budgétés;personne morale ou société de personnes;"Donateur/trice: AXA Versicherungen, Acteur/trice: Allianz ""Ja zur BVG-Reform"", Zürich"
fr;1949;allowances;alphabetical;Financement des campagnes;11;22.09.2024 Loi fédérale sur la prévoyance professionnelle vieillesse, survivants et invalidité (LPP) (Réforme de la prévoyance professionnelle);;campaign_financing;Montants budgétés;personne morale ou société de personnes;"Donateur/trice: Asset Management Association Switzerland, Acteur/trice: Allianz ""Ja zur BVG-Reform"", Zürich"
fr;1950;allowances;alphabetical;Financement des campagnes;11;22.09.2024 Loi fédérale sur la prévoyance professionnelle vieillesse, survivants et invalidité (LPP) (Réforme de la prévoyance professionnelle);;campaign_financing;Montants budgétés;personne morale ou société de personnes;"Donateur/trice: Zürcher Handelskammer, Acteur/trice: Allianz ""Ja zur BVG-Reform"", Zürich"
fr;1951;allowances;alphabetical;Financement des campagnes;11;22.09.2024 Loi fédérale sur la prévoyance professionnelle vieillesse, survivants et invalidité (LPP) (Réforme de la prévoyance professionnelle);;campaign_financing;Montants budgétés;personne morale ou société de personnes;"Donateur/trice: Zürcher Handelskammer, Acteur/trice: Allianz ""Ja zur BVG-Reform"", Zürich"
fr;1952;allowances;alphabetical;Financement des campagnes;11;22.09.2024 Loi fédérale sur la prévoyance professionnelle vieillesse, survivants et invalidité (LPP) (Réforme de la prévoyance professionnelle);;campaign_financing;Montants budgétés;personne morale ou société de personnes;"Donateur/trice: Schweizerischer Arbeitgeberverband, Acteur/trice: Allianz ""Ja zur BVG-Reform"", Zürich"
fr;1953;allowances;alphabetical;Financement des campagnes;11;22.09.2024 Loi fédérale sur la prévoyance professionnelle vieillesse, survivants et invalidité (LPP) (Réforme de la prévoyance professionnelle);;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: UNIA, Acteur/trice: Union syndicale suisse (USS), Berne
fr;1954;allowances;alphabetical;Financement des campagnes;11;22.09.2024 Loi fédérale sur la prévoyance professionnelle vieillesse, survivants et invalidité (LPP) (Réforme de la prévoyance professionnelle);;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: SEV, Acteur/trice: Union syndicale suisse (USS), Berne
fr;1955;allowances;alphabetical;Financement des campagnes;11;22.09.2024 Loi fédérale sur la prévoyance professionnelle vieillesse, survivants et invalidité (LPP) (Réforme de la prévoyance professionnelle);;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: Syndicom, Acteur/trice: Union syndicale suisse (USS), Berne
fr;1956;allowances;alphabetical;Financement des campagnes;11;22.09.2024 Loi fédérale sur la prévoyance professionnelle vieillesse, survivants et invalidité (LPP) (Réforme de la prévoyance professionnelle);;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: VPOD, Acteur/trice: Union syndicale suisse (USS), Berne
fr;1957;allowances;alphabetical;Financement des campagnes;11;22.09.2024 Loi fédérale sur la prévoyance professionnelle vieillesse, survivants et invalidité (LPP) (Réforme de la prévoyance professionnelle);;campaign_financing;Montants budgétés;personne morale ou société de personnes;"Donateur/trice: Schweizerischer Versicherungsverband, Acteur/trice: Allianz ""Ja zur BVG-Reform"", Zürich"
fr;1958;allowances;alphabetical;Financement des campagnes;11;22.09.2024 Loi fédérale sur la prévoyance professionnelle vieillesse, survivants et invalidité (LPP) (Réforme de la prévoyance professionnelle);;campaign_financing;Montants budgétés;personne morale ou société de personnes;"Donateur/trice: AXA Versicherungen, Acteur/trice: Allianz ""Ja zur BVG-Reform"", Zürich"
fr;196;allowances;alphabetical;Financement des campagnes;1;22.10.2023 Élections au Conseil national 2023;2023;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: SP Schweiz, Acteur/trice: Sozialdemokratische Partei des Kantons Zürich, Zürich
fr;197;allowances;alphabetical;Financement des campagnes;1;22.10.2023 Élections au Conseil national 2023;2023;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: SP Schweiz, Acteur/trice: Sozialdemokratische Partei des Kantons Zürich, Zürich
fr;198;allowances;alphabetical;Financement des campagnes;1;22.10.2023 Élections au Conseil national 2023;2023;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: SP Schweiz, Acteur/trice: Sozialdemokratische Partei des Kantons Zürich, Zürich
fr;1980;allowances;alphabetical;Financement des campagnes;13;24.11.2024 Modification du 29 septembre 2023 du code des obligations (droit du bail: sous-location);;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: Hauseigentümerverband Schweiz, Acteur/trice: Hauseigentümerverband Aargau, Baden
fr;1986;allowances;alphabetical;Financement des campagnes;14;24.11.2024 Modification du 29 septembre 2023 du code des obligations (droit du bail: résiliation pour besoin propre);;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: Hauseigentümerverband Schweiz, Acteur/trice: Hauseigentümerverband Aargau, Baden
fr;1987;allowances;alphabetical;Financement des campagnes;12;24.11.2024 Arrêté fédéral 29 septembre 2023 sur l’étape d’aménagement 2023 des routes nationales;2024;campaign_financing;Montants budgétés;personne physique;Donateur/trice: Werenfels Christine, Acteur/trice: Greenpeace Suisse, Zürich
fr;199;allowances;alphabetical;Financement des campagnes;1;22.10.2023 Élections au Conseil national 2023;2023;campaign_financing;Montants budgétés;personne physique;Donateur/trice: Burkhard Kroeber Carmita, Acteur/trice: Les Vert-e-s neuchâtelois-es, Neuchâtel
fr;2;allowances;alphabetical;Financement des campagnes;1;22.10.2023 Élections au Conseil national 2023;2023;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: SP Kanton Zürich, Acteur/trice: Jungsozialist*innen des Kantons Zürich, Zürich
fr;20;allowances;alphabetical;Financement des campagnes;1;22.10.2023 Élections au Conseil national 2023;2023;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: Supporter-Club der FDP Graubünden, Acteur/trice: Freisinnig-Demokratische Partei Graubünden, Chur
fr;200;allowances;alphabetical;Financement des campagnes;1;22.10.2023 Élections au Conseil national 2023;2023;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: Gönnervereinigung der Mitte Kanton Bern, Acteur/trice: Die Mitte Kanton Bern, Bern
fr;201;allowances;alphabetical;Financement des campagnes;1;22.10.2023 Élections au Conseil national 2023;2023;campaign_financing;Montants budgétés;personne physique;Donateur/trice: Burkard Carmita, Acteur/trice: Grüne Aargau, Aarau
fr;2016;allowances;alphabetical;Financement des campagnes;15;24.11.2024 Modification du 22 décembre 2023 de la loi fédérale sur l’assurance-maladie (financement uniforme des prestations);;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: VPOD - Verband des Personals öffentlicher Dienste, Acteur/trice: Union syndicale suisse (USS), Berne
fr;2017;allowances;alphabetical;Financement des campagnes;15;24.11.2024 Modification du 22 décembre 2023 de la loi fédérale sur l’assurance-maladie (financement uniforme des prestations);;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: UNIA, Acteur/trice: Union syndicale suisse (USS), Berne
fr;2018;allowances;alphabetical;Financement des campagnes;15;24.11.2024 Modification du 22 décembre 2023 de la loi fédérale sur l’assurance-maladie (financement uniforme des prestations);;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: SEV, Acteur/trice: Union syndicale suisse (USS), Berne
fr;2019;allowances;alphabetical;Financement des campagnes;15;24.11.2024 Modification du 22 décembre 2023 de la loi fédérale sur l’assurance-maladie (financement uniforme des prestations);;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: Syndicom, Acteur/trice: Union syndicale suisse (USS), Berne
fr;202;allowances;alphabetical;Financement des campagnes;1;22.10.2023 Élections au Conseil national 2023;2023;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: Greenpeace Schweiz, Acteur/trice: Umweltallianz, Zürich
fr;2020;allowances;alphabetical;Financement des campagnes;15;24.11.2024 Modification du 22 décembre 2023 de la loi fédérale sur l’assurance-maladie (financement uniforme des prestations);;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: SGB - Schweizerischer Gewerkschaftsbund, Acteur/trice: Union syndicale suisse (USS), Berne
fr;203;allowances;alphabetical;Financement des campagnes;1;22.10.2023 Élections au Conseil national 2023;2023;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: Pro Natura, Acteur/trice: Umweltallianz, Zürich
fr;204;allowances;alphabetical;Financement des campagnes;1;22.10.2023 Élections au Conseil national 2023;2023;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: Pro Natura, Acteur/trice: Umweltallianz, Zürich
fr;2045;allowances;alphabetical;Financement des campagnes;15;24.11.2024 Modification du 22 décembre 2023 de la loi fédérale sur l’assurance-maladie (financement uniforme des prestations);;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: Schweizerischer Verband der Personals öffentlicher Dienste, Acteur/trice: Syndicat suisse des services publics (SSP), Zurich
fr;2047;allowances;alphabetical;Financement des campagnes;14;24.11.2024 Modification du 29 septembre 2023 du code des obligations (droit du bail: résiliation pour besoin propre);;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: Hauseigentümerverband Schweiz, Acteur/trice: HEV Kanton Zürich, Zürich
fr;2048;allowances;alphabetical;Financement des campagnes;13;24.11.2024 Modification du 29 septembre 2023 du code des obligations (droit du bail: sous-location);;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: Hauseigentümerverband Schweiz, Acteur/trice: HEV Kanton Zürich, Zürich
fr;2049;allowances;alphabetical;Financement des campagnes;12;24.11.2024 Arrêté fédéral 29 septembre 2023 sur l’étape d’aménagement 2023 des routes nationales;2024;campaign_financing;Montants budgétés;personne morale ou société de personnes;"Donateur/trice: KGV St.Gallen, Acteur/trice: Überparteiliches Komitee ""Ja zur Sicherung der Nationalstrassen SG/TG"", St. Gallen"
fr;205;allowances;alphabetical;Financement des campagnes;1;22.10.2023 Élections au Conseil national 2023;2023;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: VCS Verkehrs-Club der Schweiz, Acteur/trice: Umweltallianz, Zürich
fr;2050;allowances;alphabetical;Financement des campagnes;12;24.11.2024 Arrêté fédéral 29 septembre 2023 sur l’étape d’aménagement 2023 des routes nationales;2024;campaign_financing;Montants budgétés;personne morale ou société de personnes;"Donateur/trice: IG Engpassbeseitigung, Acteur/trice: Überparteiliches Komitee ""Ja zur Sicherung der Nationalstrassen SG/TG"", St. Gallen"
fr;2051;allowances;alphabetical;Financement des campagnes;12;24.11.2024 Arrêté fédéral 29 septembre 2023 sur l’étape d’aménagement 2023 des routes nationales;2024;campaign_financing;Montants budgétés;personne morale ou société de personnes;"Donateur/trice: Thurgauer Gewerbeverband TGV, Acteur/trice: Überparteiliches Komitee ""Ja zur Sicherung der Nationalstrassen SG/TG"", St. Gallen"
fr;2052;allowances;alphabetical;Financement des campagnes;12;24.11.2024 Arrêté fédéral 29 septembre 2023 sur l’étape d’aménagement 2023 des routes nationales;2024;campaign_financing;Montants budgétés;personne morale ou société de personnes;"Donateur/trice: TCS St.Gallen-Appenzell AI, Acteur/trice: Überparteiliches Komitee ""Ja zur Sicherung der Nationalstrassen SG/TG"", St. Gallen"
fr;2053;allowances;alphabetical;Financement des campagnes;12;24.11.2024 Arrêté fédéral 29 septembre 2023 sur l’étape d’aménagement 2023 des routes nationales;2024;campaign_financing;Montants budgétés;personne morale ou société de personnes;"Donateur/trice: ACS St.Gallen, Acteur/trice: Überparteiliches Komitee ""Ja zur Sicherung der Nationalstrassen SG/TG"", St. Gallen"
fr;2054;allowances;alphabetical;Financement des campagnes;12;24.11.2024 Arrêté fédéral 29 septembre 2023 sur l’étape d’aménagement 2023 des routes nationales;2024;campaign_financing;Montants budgétés;personne morale ou société de personnes;"Donateur/trice: AGVS SG-AR-AI-FL, Acteur/trice: Überparteiliches Komitee ""Ja zur Sicherung der Nationalstrassen SG/TG"", St. Gallen"
fr;2055;allowances;alphabetical;Financement des campagnes;12;24.11.2024 Arrêté fédéral 29 septembre 2023 sur l’étape d’aménagement 2023 des routes nationales;2024;campaign_financing;Montants budgétés;personne morale ou société de personnes;"Donateur/trice: Gewerbe Stadt St.Gallen, Acteur/trice: Überparteiliches Komitee ""Ja zur Sicherung der Nationalstrassen SG/TG"", St. Gallen"
fr;2056;allowances;alphabetical;Financement des campagnes;12;24.11.2024 Arrêté fédéral 29 septembre 2023 sur l’étape d’aménagement 2023 des routes nationales;2024;campaign_financing;Montants budgétés;personne morale ou société de personnes;"Donateur/trice: Wirtschaftregion St.Gallen WISG, Acteur/trice: Überparteiliches Komitee ""Ja zur Sicherung der Nationalstrassen SG/TG"", St. Gallen"
fr;2057;allowances;alphabetical;Financement des campagnes;12;24.11.2024 Arrêté fédéral 29 septembre 2023 sur l’étape d’aménagement 2023 des routes nationales;2024;campaign_financing;Montants budgétés;personne morale ou société de personnes;"Donateur/trice: HEV Stadt St.Gallen, Acteur/trice: Überparteiliches Komitee ""Ja zur Sicherung der Nationalstrassen SG/TG"", St. Gallen"
fr;2058;allowances;alphabetical;Financement des campagnes;13;24.11.2024 Modification du 29 septembre 2023 du code des obligations (droit du bail: sous-location);;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: Hauseigentümerverband Schweiz, Acteur/trice: Hauseigentümerverband Kanton Bern, Bern
fr;2059;allowances;alphabetical;Financement des campagnes;14;24.11.2024 Modification du 29 septembre 2023 du code des obligations (droit du bail: résiliation pour besoin propre);;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: Hauseigentümerverband Schweiz, Acteur/trice: Hauseigentümerverband Kanton Bern, Bern
fr;206;allowances;alphabetical;Financement des campagnes;1;22.10.2023 Élections au Conseil national 2023;2023;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: VCS Verkehrs-Club der Schweiz, Acteur/trice: Umweltallianz, Zürich
fr;2060;allowances;alphabetical;Financement des campagnes;12;24.11.2024 Arrêté fédéral 29 septembre 2023 sur l’étape d’aménagement 2023 des routes nationales;2024;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: umverkehR, Acteur/trice: actif-trafiC, Zurich
fr;207;allowances;alphabetical;Financement des campagnes;1;22.10.2023 Élections au Conseil national 2023;2023;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: WWF Schweiz, Acteur/trice: WWF Suisse, Zurich
fr;208;allowances;alphabetical;Financement des campagnes;1;22.10.2023 Élections au Conseil national 2023;2023;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: Arbeitgeberverband Region Basel, Acteur/trice: Schenker Saskia, Itingen
fr;209;allowances;alphabetical;Financement des campagnes;1;22.10.2023 Élections au Conseil national 2023;2023;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: Treffpunkt AR plus, Acteur/trice: Schweizerische Volkspartei von Appenzell Ausserrhoden, Schönengrund
fr;211;allowances;alphabetical;Financement des campagnes;1;22.10.2023 Élections au Conseil national 2023;2023;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: SUITO 1833, Acteur/trice: FDP.Die Liberalen Kanton Schwyz, Gersau
fr;212;allowances;alphabetical;Financement des campagnes;1;22.10.2023 Élections au Conseil national 2023;2023;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: Schweizerischer Gewerbeverband, Acteur/trice: Schweizerische Volkspartei von Appenzell Ausserrhoden, Schönengrund
fr;213;allowances;alphabetical;Financement des campagnes;1;22.10.2023 Élections au Conseil national 2023;2023;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: Freunde der FDP des Kantons Schwyz, Acteur/trice: FDP.Die Liberalen Kanton Schwyz, Gersau
fr;217;allowances;alphabetical;Financement des campagnes;1;22.10.2023 Élections au Conseil national 2023;2023;campaign_financing;Montants budgétés;personne physique;Donateur/trice: Burkard Carmita, Acteur/trice: Les Vert.e.s, mouvement écologiste vaudois, Lausanne
fr;22;allowances;alphabetical;Financement des campagnes;1;22.10.2023 Élections au Conseil national 2023;2023;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: Evangelische Volkspartei der Schweiz, Acteur/trice: Evangelische Volkspartei des Kantons Aargau, Aarau
fr;221;allowances;alphabetical;Financement des campagnes;1;22.10.2023 Élections au Conseil national 2023;2023;campaign_financing;Montants budgétés;personne physique;Donateur/trice: Vietze Kristiane, Acteur/trice: Kris nach Bern, Frauenfeld
fr;2214;allowances;alphabetical;Financement des campagnes;12;24.11.2024 Arrêté fédéral 29 septembre 2023 sur l’étape d’aménagement 2023 des routes nationales;2024;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: TCS Sektion Zürich, Acteur/trice: KMU- und Gewerbeverband Kanton Zürich, Zürich
fr;222;allowances;alphabetical;Financement des campagnes;1;22.10.2023 Élections au Conseil national 2023;2023;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: COMITE DE COORDINATION DES ASSOCIATIONS ECONOMIQUES GENEVE, Acteur/trice: Union Démocratique du Centre, Genève, Les Acacias
fr;2220;allowances;alphabetical;Financement des campagnes;12;24.11.2024 Arrêté fédéral 29 septembre 2023 sur l’étape d’aménagement 2023 des routes nationales;2024;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: Centre Patronal, Acteur/trice: Oui à la troisième voie – Assurer le futur des routes nationales, Paudex
fr;2221;allowances;alphabetical;Financement des campagnes;12;24.11.2024 Arrêté fédéral 29 septembre 2023 sur l’étape d’aménagement 2023 des routes nationales;2024;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: FER-Genève, Acteur/trice: Oui à la troisième voie – Assurer le futur des routes nationales, Paudex
fr;2222;allowances;alphabetical;Financement des campagnes;12;24.11.2024 Arrêté fédéral 29 septembre 2023 sur l’étape d’aménagement 2023 des routes nationales;2024;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: CCIG, Acteur/trice: Oui à la troisième voie – Assurer le futur des routes nationales, Paudex
fr;2223;allowances;alphabetical;Financement des campagnes;12;24.11.2024 Arrêté fédéral 29 septembre 2023 sur l’étape d’aménagement 2023 des routes nationales;2024;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: CVCI, Acteur/trice: Oui à la troisième voie – Assurer le futur des routes nationales, Paudex
fr;2224;allowances;alphabetical;Financement des campagnes;12;24.11.2024 Arrêté fédéral 29 septembre 2023 sur l’étape d’aménagement 2023 des routes nationales;2024;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: FVE (fédération vaudoise des entrepreneurs), Acteur/trice: Oui à la troisième voie – Assurer le futur des routes nationales, Paudex
fr;2235;allowances;alphabetical;Financement des campagnes;12;24.11.2024 Arrêté fédéral 29 septembre 2023 sur l’étape d’aménagement 2023 des routes nationales;2024;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: TCS, Acteur/trice: Ja zur Sicherung der Nationalstrassen, Bern
fr;2236;allowances;alphabetical;Financement des campagnes;12;24.11.2024 Arrêté fédéral 29 septembre 2023 sur l’étape d’aménagement 2023 des routes nationales;2024;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: auto schweiz, Acteur/trice: Ja zur Sicherung der Nationalstrassen, Bern
fr;2237;allowances;alphabetical;Financement des campagnes;12;24.11.2024 Arrêté fédéral 29 septembre 2023 sur l’étape d’aménagement 2023 des routes nationales;2024;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: Astag, Acteur/trice: Ja zur Sicherung der Nationalstrassen, Bern
fr;2238;allowances;alphabetical;Financement des campagnes;12;24.11.2024 Arrêté fédéral 29 septembre 2023 sur l’étape d’aménagement 2023 des routes nationales;2024;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: AGVS, Acteur/trice: Ja zur Sicherung der Nationalstrassen, Bern
fr;2239;allowances;alphabetical;Financement des campagnes;12;24.11.2024 Arrêté fédéral 29 septembre 2023 sur l’étape d’aménagement 2023 des routes nationales;2024;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: Schweizerischer Baumeisterverband, Acteur/trice: Ja zur Sicherung der Nationalstrassen, Bern
fr;2240;allowances;alphabetical;Financement des campagnes;12;24.11.2024 Arrêté fédéral 29 septembre 2023 sur l’étape d’aménagement 2023 des routes nationales;2024;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: strasseschweiz, Acteur/trice: Ja zur Sicherung der Nationalstrassen, Bern
fr;2241;allowances;alphabetical;Financement des campagnes;12;24.11.2024 Arrêté fédéral 29 septembre 2023 sur l’étape d’aménagement 2023 des routes nationales;2024;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: Infra Suisse, Acteur/trice: Ja zur Sicherung der Nationalstrassen, Bern
fr;2242;allowances;alphabetical;Financement des campagnes;12;24.11.2024 Arrêté fédéral 29 septembre 2023 sur l’étape d’aménagement 2023 des routes nationales;2024;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: ACS, Acteur/trice: Ja zur Sicherung der Nationalstrassen, Bern
