declaration_id;candidate_count;candidate_party;candidate_canton;language;category;financing_id;with_budget;event_label;event_year;event_date;source_path;file_sha256;data_status;disclosure_run;date;actor_id;actor;actor_type;campaign_id;campaign;campaign_for;form_id;disclosure_report;total_income_chf;monetary_donations_chf;nonmonetary_donations_value_chf;event_income_chf;goods_services_income_chf;monetary_own_funds_chf;membership_fees_chf;mandate_contributions_income_chf
elections-1-B-164;1;Le Centre;Fribourg;fr;elections;1;TRUE;22.10.2023 Élections au Conseil national 2023;2023;22.10.2023;/api/frontend/latest/fr/downloads/financings/1?with_budget=true;2b86703012632c65f6756f8c2a53142c9f891a0489689bda1f7dbf42de1aa9cd;13.03.24 20:07:31;Élections au Conseil national 2023;22.10.2023;;Roth Pasquier Marie-France;Personne physique;;Roth Pasquier Marie-France (Fribourg, Le Centre);Personne individuelle;;Déclaration des recettes budgétées;85000.0;32000.0;5000.0;8000.0;0.0;40000.0;;
elections-1-B-165;1;Union Démocratique du Centre;Valais;fr;elections;1;TRUE;22.10.2023 Élections au Conseil national 2023;2023;22.10.2023;/api/frontend/latest/fr/downloads/financings/1?with_budget=true;2b86703012632c65f6756f8c2a53142c9f891a0489689bda1f7dbf42de1aa9cd;13.03.24 20:07:31;Élections au Conseil national 2023;22.10.2023;;Graber Michael;Personne physique;;Graber Michael (Valais, Union Démocratique du Centre);Personne individuelle;;Déclaration des recettes budgétées;70000.0;58000.0;2000.0;0.0;0.0;10000.0;;
elections-1-B-166;36;Le Centre;Fribourg;fr;elections;1;TRUE;22.10.2023 Élections au Conseil national 2023;2023;22.10.2023;/api/frontend/latest/fr/downloads/financings/1?with_budget=true;2b86703012632c65f6756f8c2a53142c9f891a0489689bda1f7dbf42de1aa9cd;13.03.24 20:07:31;Élections au Conseil national 2023;22.10.2023;;Le Centre Fribourg;Personne morale ou société de personnes;;Bulliard-Marbach Christine (Fribourg, Le Centre), Roth Pasquier Marie-France (Fribourg, Le Centre), Altermatt Bernhard (Fribourg, Le Centre), Baschung Carole (Fribourg, Le Centre), Genoud François (Fribourg, Le Centre), Ménétrey  Frédéric (Fribourg, Le Centre), Zamofing  Dominique (Fribourg, Le Centre), Chassot  Isabelle (Fribourg, Le Centre), Aebischer Manuel (Fribourg, Le Centre), Bielmann Simon (Fribourg, Le Centre), Fasel-Meier Judith (Fribourg, Le Centre), Noth-Lehnherr Sara (Fribourg, Le Centre), Seewer Bojan (Fribourg, Le Centre), Studer Theo (Fribourg, Le Centre), Wolter Thomas (Fribourg, Le Centre), Avanthay Lionel (Fribourg, Le Centre), Berset Morgan (Fribourg, Le Centre), Feyer Nicolas (Fribourg, Le Centre), Lalou Joachim (Fribourg, Le Centre), Murith Simon (Fribourg, Le Centre), Sautaux-Friedli Claudine (Fribourg, Le Centre), Sob Isabelle (Fribourg, Le Centre), Brulhart Amélie (Fribourg, Le Centre), Catillaz Axel (Fribourg, Le Centre), Mulder Valentin (Fribourg, Le Centre), Music Elmin (Fribourg, Le Centre), Papaux Camille (Fribourg, Le Centre), Pillonel Yann (Fribourg, Le Centre), Sauteur Ludovic (Fribourg, Le Centre), Beaud Victor (Fribourg, Le Centre), Debons Léonard (Fribourg, Le Centre), Magnin Régis (Fribourg, Le Centre), Pasquier Audrey (Fribourg, Le Centre), Reynaud Laetitia (Fribourg, Le Centre), Rouiller Diane (Fribourg, Le Centre), Ungersboeck Christian (Fribourg, Le Centre);Groupe de personnes candidates (liste nominative);;Déclaration des recettes budgétées;250000.0;163000.0;0.0;0.0;0.0;87000.0;;
elections-1-B-167;1;PLR.Les Libéraux-Radicaux;Berne;fr;elections;1;TRUE;22.10.2023 Élections au Conseil national 2023;2023;22.10.2023;/api/frontend/latest/fr/downloads/financings/1?with_budget=true;2b86703012632c65f6756f8c2a53142c9f891a0489689bda1f7dbf42de1aa9cd;13.03.24 20:07:31;Élections au Conseil national 2023;22.10.2023;;Arn Daniel;Personne physique;;Arn Daniel (Berne, PLR.Les Libéraux-Radicaux);Personne individuelle;;Déclaration des recettes budgétées;83000.0;59500.0;0.0;0.0;0.0;23500.0;;
elections-1-B-168;1;PLR.Les Libéraux-Radicaux;Berne;fr;elections;1;TRUE;22.10.2023 Élections au Conseil national 2023;2023;22.10.2023;/api/frontend/latest/fr/downloads/financings/1?with_budget=true;2b86703012632c65f6756f8c2a53142c9f891a0489689bda1f7dbf42de1aa9cd;13.03.24 20:07:31;Élections au Conseil national 2023;22.10.2023;;Hess-Oppliger Sandra;Personne physique;;Hess Sandra (Berne, PLR.Les Libéraux-Radicaux);Personne individuelle;;Déclaration des recettes budgétées;70000.0;39000.0;1000.0;0.0;0.0;30000.0;;
elections-1-B-169;1;Le Centre;Lucerne;fr;elections;1;TRUE;22.10.2023 Élections au Conseil national 2023;2023;22.10.2023;/api/frontend/latest/fr/downloads/financings/1?with_budget=true;2b86703012632c65f6756f8c2a53142c9f891a0489689bda1f7dbf42de1aa9cd;13.03.24 20:07:31;Élections au Conseil national 2023;22.10.2023;;Kaufmann Pius;Personne physique;;Kaufmann Pius (Lucerne, Le Centre);Personne individuelle;;Déclaration des recettes budgétées;65000.0;30000.0;5000.0;0.0;0.0;30000.0;;
elections-1-B-170;1;Les VERT-E-S suisses;Zurich;fr;elections;1;TRUE;22.10.2023 Élections au Conseil national 2023;2023;22.10.2023;/api/frontend/latest/fr/downloads/financings/1?with_budget=true;2b86703012632c65f6756f8c2a53142c9f891a0489689bda1f7dbf42de1aa9cd;13.03.24 20:07:31;Élections au Conseil national 2023;22.10.2023;;Prelicz-Huber Katharina;Personne physique;;Prelicz-Huber Katharina (Zurich, Les VERT-E-S suisses);Personne individuelle;;Déclaration des recettes budgétées;65747.35;47747.35;0.0;0.0;0.0;18000.0;;
elections-1-B-171;4;PLR.Les Libéraux-Radicaux;Bâle-Ville;fr;elections;1;TRUE;22.10.2023 Élections au Conseil national 2023;2023;22.10.2023;/api/frontend/latest/fr/downloads/financings/1?with_budget=true;2b86703012632c65f6756f8c2a53142c9f891a0489689bda1f7dbf42de1aa9cd;13.03.24 20:07:31;Élections au Conseil national 2023;22.10.2023;;Liberal-Demokratische Partei Basel-Stadt (LDP);Personne morale ou société de personnes;;Furlano Raoul (Bâle-Ville, PLR.Les Libéraux-Radicaux), Hug Michael (Bâle-Ville, PLR.Les Libéraux-Radicaux), Isler-Christ Lydia (Bâle-Ville, PLR.Les Libéraux-Radicaux), von Falkenstein Patricia (Bâle-Ville, PLR.Les Libéraux-Radicaux);Groupe de personnes candidates (liste nominative);;Déclaration des recettes budgétées;138725.0;138725.0;0.0;0.0;0.0;0.0;;
elections-1-B-172;1;PLR.Les Libéraux-Radicaux;Zurich;fr;elections;1;TRUE;22.10.2023 Élections au Conseil national 2023;2023;22.10.2023;/api/frontend/latest/fr/downloads/financings/1?with_budget=true;2b86703012632c65f6756f8c2a53142c9f891a0489689bda1f7dbf42de1aa9cd;13.03.24 20:07:31;Élections au Conseil national 2023;22.10.2023;;Brupbacher Trivigno Stefan;Personne physique;;Brupbacher Stefan (Zurich, PLR.Les Libéraux-Radicaux);Personne individuelle;;Déclaration des recettes budgétées;260000.0;210000.0;30000.0;0.0;0.0;20000.0;;
elections-1-B-173;6;Parti socialiste suisse;Thurgovie;fr;elections;1;TRUE;22.10.2023 Élections au Conseil national 2023;2023;22.10.2023;/api/frontend/latest/fr/downloads/financings/1?with_budget=true;2b86703012632c65f6756f8c2a53142c9f891a0489689bda1f7dbf42de1aa9cd;13.03.24 20:07:31;Élections au Conseil national 2023;22.10.2023;;Sozialdemokratische Partei des Kantons Thurgau;Personne morale ou société de personnes;;Schläfli Nina (Thurgovie, Parti socialiste suisse), Auer Lukas (Thurgovie, Parti socialiste suisse), Nikolic-Fuss Sandrine (Thurgovie, Parti socialiste suisse), Greber Kenny (Thurgovie, Parti socialiste suisse), Bruggmann Marina (Thurgovie, Parti socialiste suisse), Dätwyler Barbara (Thurgovie, Parti socialiste suisse);Groupe de personnes candidates (liste nominative);;Déclaration des recettes budgétées;120000.0;30000.0;0.0;0.0;0.0;90000.0;;
elections-1-B-174;1;PLR.Les Libéraux-Radicaux;Zurich;fr;elections;1;TRUE;22.10.2023 Élections au Conseil national 2023;2023;22.10.2023;/api/frontend/latest/fr/downloads/financings/1?with_budget=true;2b86703012632c65f6756f8c2a53142c9f891a0489689bda1f7dbf42de1aa9cd;13.03.24 20:07:31;Élections au Conseil national 2023;22.10.2023;;Farner Martin;Personne physique;;Farner Martin (Zurich, PLR.Les Libéraux-Radicaux);Personne individuelle;;Déclaration des recettes budgétées;200000.0;100000.0;70000.0;0.0;0.0;30000.0;;
elections-1-B-175;1;PLR.Les Libéraux-Radicaux;Zurich;fr;elections;1;TRUE;22.10.2023 Élections au Conseil national 2023;2023;22.10.2023;/api/frontend/latest/fr/downloads/financings/1?with_budget=true;2b86703012632c65f6756f8c2a53142c9f891a0489689bda1f7dbf42de1aa9cd;13.03.24 20:07:31;Élections au Conseil national 2023;22.10.2023;;Portmann Hans-Peter;Personne physique;;Portmann Hans-Peter (Zurich, PLR.Les Libéraux-Radicaux);Personne individuelle;;Déclaration des recettes budgétées;115000.0;30000.0;40000.0;0.0;0.0;45000.0;;
elections-1-B-176;1;Union Démocratique du Centre;Argovie;fr;elections;1;TRUE;22.10.2023 Élections au Conseil national 2023;2023;22.10.2023;/api/frontend/latest/fr/downloads/financings/1?with_budget=true;2b86703012632c65f6756f8c2a53142c9f891a0489689bda1f7dbf42de1aa9cd;13.03.24 20:07:31;Élections au Conseil national 2023;22.10.2023;;Burgherr Thomas;Personne physique;;Burgherr Thomas (Argovie, Union Démocratique du Centre);Personne individuelle;;Déclaration des recettes budgétées;60000.0;15000.0;0.0;0.0;0.0;45000.0;;
elections-1-B-177;1;Le Centre;Valais;fr;elections;1;TRUE;22.10.2023 Élections au Conseil national 2023;2023;22.10.2023;/api/frontend/latest/fr/downloads/financings/1?with_budget=true;2b86703012632c65f6756f8c2a53142c9f891a0489689bda1f7dbf42de1aa9cd;13.03.24 20:07:31;Élections au Conseil national 2023;22.10.2023;;Roduit Benjamin;Personne physique;;Roduit Benjamin (Valais, Le Centre);Personne individuelle;;Déclaration des recettes budgétées;53000.0;43000.0;5000.0;5000.0;0.0;0.0;;
elections-1-B-178;1;PLR.Les Libéraux-Radicaux;Vaud;fr;elections;1;TRUE;22.10.2023 Élections au Conseil national 2023;2023;22.10.2023;/api/frontend/latest/fr/downloads/financings/1?with_budget=true;2b86703012632c65f6756f8c2a53142c9f891a0489689bda1f7dbf42de1aa9cd;13.03.24 20:07:31;Élections au Conseil national 2023;22.10.2023;;Broulis Pascal;Personne physique;;Broulis Pascal (Vaud, PLR.Les Libéraux-Radicaux);Personne individuelle;;Déclaration des recettes budgétées;137000.0;114500.0;0.0;17500.0;0.0;5000.0;;
elections-1-B-179;31;Le Centre;Genève;fr;elections;1;TRUE;22.10.2023 Élections au Conseil national 2023;2023;22.10.2023;/api/frontend/latest/fr/downloads/financings/1?with_budget=true;2b86703012632c65f6756f8c2a53142c9f891a0489689bda1f7dbf42de1aa9cd;13.03.24 20:07:31;Élections au Conseil national 2023;22.10.2023;;Le Centre du canton de Genève;Personne morale ou société de personnes;;Maitre Vincent (Genève, Le Centre), Blondin Jacques (Genève, Le Centre), Arnold Geneviève (Genève, Le Centre), Aubry-Conne Fabienne (Genève, Le Centre), Arias José-Miguel (Genève, Le Centre), Crelier Fabien (Genève, Le Centre), Deluermoz Cosima (Genève, Le Centre), Galati Laura (Genève, Le Centre), Guinchard Jean-Marc (Genève, Le Centre), Rochetin Philippe (Genève, Le Centre), Molteni Sonia (Genève, Le Centre), Schmidt-Maarsen Floriane (Genève, Le Centre), Miserez Alain (Genève, Le Centre), Cavalieri Alessia (Genève, Le Centre), Abassi Chraïbi Mehdi (Genève, Le Centre), Gillet Elise (Genève, Le Centre), Aebi Benjamin (Genève, Le Centre), Lorenzini Maylis (Genève, Le Centre), Borgeaud Aurélien (Genève, Le Centre), Rajalingam Malavika (Genève, Le Centre), Wüthrich Jasmin (Genève, Le Centre), Haddad Gabriel (Genève, Le Centre), Sila Maurice (Genève, Le Centre), Magnin Yves (Genève, Le Centre), Ammon-Chansel Laetitia (Genève, Le Centre), Bourbala Djamel (Genève, Le Centre), Fraga Anabela (Genève, Le Centre), Garcia Herrera Pablo (Genève, Le Centre), Roulet Fanny (Genève, Le Centre), Vernaz Nicolas (Genève, Le Centre), Rys Alexandra (Genève, Le Centre);Groupe de personnes candidates (liste nominative);;Déclaration des recettes budgétées;236950.0;150000.0;0.0;0.0;0.0;86950.0;;
elections-1-B-180;2;;Vaud;fr;elections;1;TRUE;22.10.2023 Élections au Conseil national 2023;2023;22.10.2023;/api/frontend/latest/fr/downloads/financings/1?with_budget=true;2b86703012632c65f6756f8c2a53142c9f891a0489689bda1f7dbf42de1aa9cd;13.03.24 20:07:31;Élections au Conseil national 2023;22.10.2023;;Alliance Vaudoise;Personne morale ou société de personnes;;Broulis Pascal (Vaud, PLR.Les Libéraux-Radicaux), Buffat Michaël (Vaud, Union Démocratique du Centre);Groupe de personnes candidates (liste nominative);;Déclaration des recettes budgétées;186500.0;186500.0;0.0;0.0;0.0;0.0;;
elections-1-B-181;8;PLR.Les Libéraux-Radicaux;Bâle-Campagne;fr;elections;1;TRUE;22.10.2023 Élections au Conseil national 2023;2023;22.10.2023;/api/frontend/latest/fr/downloads/financings/1?with_budget=true;2b86703012632c65f6756f8c2a53142c9f891a0489689bda1f7dbf42de1aa9cd;13.03.24 20:07:31;Élections au Conseil national 2023;22.10.2023;;FDP.Die Liberalen Baselland;Personne morale ou société de personnes;;Schneeberger Daniela (Bâle-Campagne, PLR.Les Libéraux-Radicaux), Dätwyler Martin (Bâle-Campagne, PLR.Les Libéraux-Radicaux), Eugster Thomas (Bâle-Campagne, PLR.Les Libéraux-Radicaux), Ferdinand Pulver (Bâle-Campagne, PLR.Les Libéraux-Radicaux), Sansano Lucio (Bâle-Campagne, PLR.Les Libéraux-Radicaux), Schenker Saskia (Bâle-Campagne, PLR.Les Libéraux-Radicaux), Treyer Brigitte (Bâle-Campagne, PLR.Les Libéraux-Radicaux), Inäbnit Sven (Bâle-Campagne, PLR.Les Libéraux-Radicaux);Groupe de personnes candidates (liste nominative);;Déclaration des recettes budgétées;145000.0;80000.0;0.0;0.0;0.0;65000.0;;
elections-1-B-182;19;Parti socialiste suisse;Vaud;fr;elections;1;TRUE;22.10.2023 Élections au Conseil national 2023;2023;22.10.2023;/api/frontend/latest/fr/downloads/financings/1?with_budget=true;2b86703012632c65f6756f8c2a53142c9f891a0489689bda1f7dbf42de1aa9cd;13.03.24 20:07:31;Élections au Conseil national 2023;22.10.2023;;Parti socialiste vaudois;Personne morale ou société de personnes;;Maillard Pierre-Yves (Vaud, Parti socialiste suisse), Crottaz Brigitte (Vaud, Parti socialiste suisse), Bendahan Samuel (Vaud, Parti socialiste suisse), Nordmann Roger (Vaud, Parti socialiste suisse), Tuosto Brenda (Vaud, Parti socialiste suisse), Willommet Laurie (Vaud, Parti socialiste suisse), Tschopp Jean (Vaud, Parti socialiste suisse), Carvalho Carine  (Vaud, Parti socialiste suisse), Macheret Julia  (Vaud, Parti socialiste suisse), Pedroli Sébastien (Vaud, Parti socialiste suisse), Sarrasin Oriane  (Vaud, Parti socialiste suisse), Jaccoud Jessica (Vaud, Parti socialiste suisse), Gaillard Benoît  (Vaud, Parti socialiste suisse), Graff Séverine  (Vaud, Parti socialiste suisse), Pham Marie-Solène (Vaud, Parti socialiste suisse), Cala Sébastien (Vaud, Parti socialiste suisse), Jaton Laure (Vaud, Parti socialiste suisse), Smakiqi Naim (Vaud, Parti socialiste suisse), Wicki Julien (Vaud, Parti socialiste suisse);Groupe de personnes candidates (liste nominative);;Déclaration des recettes budgétées;314000.0;8000.0;0.0;12387.0;0.0;293613.0;;
elections-1-B-183;24;Union Démocratique du Centre;Berne;fr;elections;1;TRUE;22.10.2023 Élections au Conseil national 2023;2023;22.10.2023;/api/frontend/latest/fr/downloads/financings/1?with_budget=true;2b86703012632c65f6756f8c2a53142c9f891a0489689bda1f7dbf42de1aa9cd;13.03.24 20:07:31;Élections au Conseil national 2023;22.10.2023;;Union Démocratique du Centre du Canton de Berne;Personne morale ou société de personnes;;Bühler Manfred (Berne, Union Démocratique du Centre), Guggisberg Lars (Berne, Union Démocratique du Centre), Hess Erich (Berne, Union Démocratique du Centre), Umbricht Pieren Nadja (Berne, Union Démocratique du Centre), Salzmann Werner (Berne, Union Démocratique du Centre), Aebischer Verena (Berne, Union Démocratique du Centre), Bösiger Beat (Berne, Union Démocratique du Centre), Fischer Ruedi (Berne, Union Démocratique du Centre), Geissbühler-Strupler Sabina (Berne, Union Démocratique du Centre), Gerber Markus (Berne, Union Démocratique du Centre), Gfeller Ueli (Berne, Union Démocratique du Centre), Günthör Nadja (Berne, Union Démocratique du Centre), Josi Barbara (Berne, Union Démocratique du Centre), Knutti Thomas (Berne, Union Démocratique du Centre), Krähenbühl Samuel (Berne, Union Démocratique du Centre), Lanz Raphael (Berne, Union Démocratique du Centre), Müller Mathias (Berne, Union Démocratique du Centre), Rashiti Korab (Berne, Union Démocratique du Centre), Riem Katja (Berne, Union Démocratique du Centre), Rüegsegger Hans Jörg (Berne, Union Démocratique du Centre), Schlup Martin (Berne, Union Démocratique du Centre), Schori Hans (Berne, Union Démocratique du Centre), Spahr Adrian (Berne, Union Démocratique du Centre), Wandfluh Ernst (Berne, Union Démocratique du Centre);Groupe de personnes candidates (liste nominative);;Déclaration des recettes budgétées;140000.0;30000.0;0.0;0.0;0.0;110000.0;;
elections-1-B-184;16;Parti vert'libéral;Argovie;fr;elections;1;TRUE;22.10.2023 Élections au Conseil national 2023;2023;22.10.2023;/api/frontend/latest/fr/downloads/financings/1?with_budget=true;2b86703012632c65f6756f8c2a53142c9f891a0489689bda1f7dbf42de1aa9cd;13.03.24 20:07:31;Élections au Conseil national 2023;22.10.2023;;Grünliberale Partei Kanton Aargau;Personne morale ou société de personnes;;Flach Beat (Argovie, Parti vert'libéral), Portmann Barbara (Argovie, Parti vert'libéral), von Planta Gian (Argovie, Parti vert'libéral), Ernst Manuela (Argovie, Parti vert'libéral), Huber Lukas (Argovie, Parti vert'libéral), Kern-Knecht Leandra (Argovie, Parti vert'libéral), Betsche Matthias (Argovie, Parti vert'libéral), Rauber-Saxer Andrea (Argovie, Parti vert'libéral), Ounde Ignatius (Argovie, Parti vert'libéral), Moser Francoise (Argovie, Parti vert'libéral), Budmiger Hans-Peter (Argovie, Parti vert'libéral), Schuppisser Annetta (Argovie, Parti vert'libéral), Stöckli Bernhard (Argovie, Parti vert'libéral), Marelli Iva (Argovie, Parti vert'libéral), Kühni Philippe (Argovie, Parti vert'libéral), Wiedemeier Fiona (Argovie, Parti vert'libéral);Groupe de personnes candidates (liste nominative);;Déclaration des recettes budgétées;170000.0;134900.0;0.0;820.0;0.0;34280.0;;
elections-1-B-185;23;Union Démocratique du Centre;Genève;fr;elections;1;TRUE;22.10.2023 Élections au Conseil national 2023;2023;22.10.2023;/api/frontend/latest/fr/downloads/financings/1?with_budget=true;2b86703012632c65f6756f8c2a53142c9f891a0489689bda1f7dbf42de1aa9cd;13.03.24 20:07:31;Élections au Conseil national 2023;22.10.2023;;Union Démocratique du Centre, Genève;Personne morale ou société de personnes;;Amaudruz Céline (Genève, Union Démocratique du Centre), Bläsi Thomas (Genève, Union Démocratique du Centre), Poncet Charles (Genève, Union Démocratique du Centre), Andersen Michael (Genève, Union Démocratique du Centre), Mettan Guy (Genève, Union Démocratique du Centre), Schaller Vincent (Genève, Union Démocratique du Centre), Nobs Cyril (Genève, Union Démocratique du Centre), Pilatti Cédric (Genève, Union Démocratique du Centre), Lê David-Peter (Genève, Union Démocratique du Centre), Rozes Marie (Genève, Union Démocratique du Centre), Chevalier Alexandre (Genève, Union Démocratique du Centre), Détraz Jason (Genève, Union Démocratique du Centre), Détraz Mast (Genève, Union Démocratique du Centre), Duez Yan (Genève, Union Démocratique du Centre), Rérat Arnaud (Genève, Union Démocratique du Centre), Compagnon Thibaud (Genève, Union Démocratique du Centre), Goudkova Svetlana (Genève, Union Démocratique du Centre), Chevalier leonor (Genève, Union Démocratique du Centre), leutert Grégory (Genève, Union Démocratique du Centre), Le Joncour-Brülhart Céline (Genève, Union Démocratique du Centre), Besse Muriel (Genève, Union Démocratique du Centre), Jobin Philippe (Genève, Union Démocratique du Centre), Sevilla Lopez Maria José (Genève, Union Démocratique du Centre);Groupe de personnes candidates (liste nominative);;Déclaration des recettes budgétées;330880.0;52880.0;0.0;5500.0;2500.0;270000.0;;
elections-1-B-186;47;Les VERT-E-S suisses;Argovie;fr;elections;1;TRUE;22.10.2023 Élections au Conseil national 2023;2023;22.10.2023;/api/frontend/latest/fr/downloads/financings/1?with_budget=true;2b86703012632c65f6756f8c2a53142c9f891a0489689bda1f7dbf42de1aa9cd;13.03.24 20:07:31;Élections au Conseil national 2023;22.10.2023;;Grüne Aargau;Personne morale ou société de personnes;;Kälin Irène (Argovie, Les VERT-E-S suisses), Müri Ruth (Argovie, Les VERT-E-S suisses), Fricker Jonas (Argovie, Les VERT-E-S suisses), Bossard Nicola (Argovie, Les VERT-E-S suisses), Wey Hannah (Argovie, Les VERT-E-S suisses), Kosch Mirjam (Argovie, Les VERT-E-S suisses), Obrist Robert (Argovie, Les VERT-E-S suisses), Kaufmann Maurus (Argovie, Les VERT-E-S suisses), Schmid Isabelle (Argovie, Les VERT-E-S suisses), Kroll Anja (Argovie, Les VERT-E-S suisses), Fischer Andreas (Argovie, Les VERT-E-S suisses), Tobler Hannes (Argovie, Les VERT-E-S suisses), De Min Norma (Argovie, Les VERT-E-S suisses), Ziegler Christine (Argovie, Les VERT-E-S suisses), Lüscher Severin (Argovie, Les VERT-E-S suisses), Hölzle Daniel (Argovie, Les VERT-E-S suisses), Mus Mechthild (Argovie, Les VERT-E-S suisses), Savic Ema (Argovie, Les VERT-E-S suisses), Holle Melanie (Argovie, Les VERT-E-S suisses), Drahts Anna-Lena (Argovie, Les VERT-E-S suisses), Gremlich Nina (Argovie, Les VERT-E-S suisses), Oliveira Munhoz Ana Maria (Argovie, Les VERT-E-S suisses), Schärer Kristina (Argovie, Les VERT-E-S suisses), Luder Fabienne (Argovie, Les VERT-E-S suisses), Ullate Alvaro (Argovie, Les VERT-E-S suisses), Weihrauch Peter (Argovie, Les VERT-E-S suisses), Meier Jonas (Argovie, Les VERT-E-S suisses), Haag Henrique (Argovie, Les VERT-E-S suisses), Selvathayalan Rishoth (Argovie, Les VERT-E-S suisses), Thieme Valentin (Argovie, Les VERT-E-S suisses), Spinnler Valentin (Argovie, Les VERT-E-S suisses), Devay Mohaya (Argovie, Les VERT-E-S suisses), Häseli Gertrud (Argovie, Les VERT-E-S suisses), Baumann Thomas (Argovie, Les VERT-E-S suisses), Schuppisser Lyne (Argovie, Les VERT-E-S suisses), Kaufmann Urs (Argovie, Les VERT-E-S suisses), Frey Kathrin (Argovie, Les VERT-E-S suisses), Hegglin Django (Argovie, Les VERT-E-S suisses), Erni Bettina (Argovie, Les VERT-E-S suisses), Gündel Roger (Argovie, Les VERT-E-S suisses), Küng Monika (Argovie, Les VERT-E-S suisses), Freiermuth Gustav (Argovie, Les VERT-E-S suisses), Rupp Helena (Argovie, Les VERT-E-S suisses), Niggli Jeremias (Argovie, Les VERT-E-S suisses), Nietlisbach Brigitte (Argovie, Les VERT-E-S suisses), Moos Michael (Argovie, Les VERT-E-S suisses), Züger Cáceres Regula (Argovie, Les VERT-E-S suisses);Groupe de personnes candidates (liste nominative);;Déclaration des recettes budgétées;134600.0;25000.0;20000.0;0.0;11600.0;78000.0;;
elections-1-B-187;1;PLR.Les Libéraux-Radicaux;Tessin;fr;elections;1;TRUE;22.10.2023 Élections au Conseil national 2023;2023;22.10.2023;/api/frontend/latest/fr/downloads/financings/1?with_budget=true;2b86703012632c65f6756f8c2a53142c9f891a0489689bda1f7dbf42de1aa9cd;13.03.24 20:07:31;Élections au Conseil national 2023;22.10.2023;;Morel Paolo;Personne physique;;Morel Paolo (Tessin, PLR.Les Libéraux-Radicaux);Personne individuelle;;Déclaration des recettes budgétées;62500.0;25000.0;0.0;7500.0;0.0;30000.0;;
elections-1-B-188;1;Le Centre;dans toute la Suisse;fr;elections;1;TRUE;22.10.2023 Élections au Conseil national 2023;2023;22.10.2023;/api/frontend/latest/fr/downloads/financings/1?with_budget=true;2b86703012632c65f6756f8c2a53142c9f891a0489689bda1f7dbf42de1aa9cd;13.03.24 20:07:31;Élections au Conseil national 2023;22.10.2023;;Le Centre;Personne morale ou société de personnes;;Eidgenössische Wahlen 2023 (dans toute la Suisse, Le Centre);Groupement politique des personnes candidates (saisie nominative pas possible);;Déclaration des recettes budgétées;2100000.0;90000.0;0.0;0.0;0.0;2010000.0;;
elections-1-B-189;1;PLR.Les Libéraux-Radicaux;Saint-Gall;fr;elections;1;TRUE;22.10.2023 Élections au Conseil national 2023;2023;22.10.2023;/api/frontend/latest/fr/downloads/financings/1?with_budget=true;2b86703012632c65f6756f8c2a53142c9f891a0489689bda1f7dbf42de1aa9cd;13.03.24 20:07:31;Élections au Conseil national 2023;22.10.2023;;Vincenz-Stauffacher Susanne;Personne physique;;Vincenz-Stauffacher Susanne (Saint-Gall, PLR.Les Libéraux-Radicaux);Personne individuelle;;Déclaration des recettes budgétées;75000.0;25000.0;20000.0;0.0;0.0;30000.0;;
elections-1-B-190;1;PLR.Les Libéraux-Radicaux;dans toute la Suisse;fr;elections;1;TRUE;22.10.2023 Élections au Conseil national 2023;2023;22.10.2023;/api/frontend/latest/fr/downloads/financings/1?with_budget=true;2b86703012632c65f6756f8c2a53142c9f891a0489689bda1f7dbf42de1aa9cd;13.03.24 20:07:31;Élections au Conseil national 2023;22.10.2023;;FDP.Die Liberalen Frauen Schweiz;Personne morale ou société de personnes;;FDP Frauen Schweiz Nationalratswahlen 2023 (dans toute la Suisse, PLR.Les Libéraux-Radicaux);Groupement politique des personnes candidates (saisie nominative pas possible);;Déclaration des recettes budgétées;65000.0;55000.0;0.0;0.0;0.0;10000.0;;
elections-1-B-191;19;Les VERT-E-S suisses;Vaud;fr;elections;1;TRUE;22.10.2023 Élections au Conseil national 2023;2023;22.10.2023;/api/frontend/latest/fr/downloads/financings/1?with_budget=true;2b86703012632c65f6756f8c2a53142c9f891a0489689bda1f7dbf42de1aa9cd;13.03.24 20:07:31;Élections au Conseil national 2023;22.10.2023;;Les Vert.e.s, mouvement écologiste vaudois;Personne morale ou société de personnes;;Mahaim Raphaël (Vaud, Les VERT-E-S suisses), Michaud Gigon Sophie (Vaud, Les VERT-E-S suisses), Porchet Léonore (Vaud, Les VERT-E-S suisses), Python Valentine (Vaud, Les VERT-E-S suisses), Evéquoz Séverine (Vaud, Les VERT-E-S suisses), Diserens Marius (Vaud, Les VERT-E-S suisses), Mocchi Alberto (Vaud, Les VERT-E-S suisses), Raedler David (Vaud, Les VERT-E-S suisses), Podio Sylvie (Vaud, Les VERT-E-S suisses), Panchard Ilias (Vaud, Les VERT-E-S suisses), Müller Chabloz Yolanda (Vaud, Les VERT-E-S suisses), Chalet Sandrine (Vaud, Les VERT-E-S suisses), Stürner Félix (Vaud, Les VERT-E-S suisses), Chanson Alain (Vaud, Les VERT-E-S suisses), Koller Charles (Vaud, Les VERT-E-S suisses), Kocher Jonas (Vaud, Les VERT-E-S suisses), Glauser Krug Sabine (Vaud, Les VERT-E-S suisses), Domingos Carinne (Vaud, Les VERT-E-S suisses), Nazery Javad (Vaud, Les VERT-E-S suisses);Groupe de personnes candidates (liste nominative);;Déclaration des recettes budgétées;136710.0;15000.0;0.0;0.0;906.0;120804.0;;
